AGE,GENDER,MARITAL_STATUS,CUSTOMER_CLASS,LINE_TENURE,SUBPLAN,SUBPLAN_PREVIOUS,NUM_TEL,PAY_METD,PAY_METD_PREV,CUSTOMER_TYPE
1,0,1,3,655.0409249,2242,2241,2,2,2,1
1,0,0,3,1669.434304,2101.115919,2101,1,2,2,1
1,0,1,3,622.0350388,2220.203223,2206,1,2,2,1
1,1,0,3,1476.485743,2223.992771,2101,3,3,2,1
2,0,0,7,741.0978164,2207.98109,2166,5,2,2,1
2,1,1,4,2126.726177,2211.987335,2111,2,1,1,1
2,0,0,3,2593.880273,2102,2101,4,0,2,1
2,0,0,3,1488,2102,2102,2,0,1,1
1,1,1,4,2245.35207,2216.65216,2166,1,2,2,1
1,1,1,3,2204.765154,2241.68623,2106,1,2,2,1
2,0,0,3,2664.799468,2101.899987,2101,3,1,1,1
1,0,1,3,3009.74956,2102,2225,2,2,3,1
1,0,1,3,1431.684965,2206,2102,3,3,2,1
1,1,1,3,1039.374638,2105.355225,2105,2,2,2,1
1,1,0,3,1495.352703,2233.559117,2101,2,2,2,1
1,1,1,3,2804,2127.261266,2126,1,2,2,1
1,0,0,3,1314.700218,2106.812637,2106,3,2,2,1
2,1,0,5,2295.802956,2159.490957,2102,2,1,2,1
2,0,0,6,753.1831586,2216.388284,2150,4,2,2,1
1,0,0,3,901.2302293,2247.597835,2135,4,2,2,1
2,1,0,7,2105.530275,2192.844036,2151,1,2,0,1
2,0,0,3,816.8057346,2136.675316,2125,2,2,2,1
2,0,0,3,381.1956023,2242.431446,2241,5,2,2,1
1,0,1,3,369.5436518,2242.006716,2223,3,2,2,1
1,0,1,3,697.4368052,2222.435351,2222,1,2,2,1
1,0,0,3,444.4656276,2168.740607,2242,1,2,2,1
1,1,0,3,592.2380839,2135,2135,4,2,1,1
2,0,0,3,2596.108768,2101,2101,4,1,1,1
1,0,1,3,864.883716,2135.922655,2102,4,2,2,1
2,1,0,3,2788.72872,2102.285217,2127,3,1,1,1
1,0,0,3,2472.622043,2102.463441,2101,1,2,2,1
2,1,1,3,328.7220512,2243,2243,2,2,2,1
2,1,1,3,2027.936229,2106.976086,2105,2,1,2,1
1,1,1,7,2130.416592,2166,2110,1,1,1,1
1,0,0,3,1123.434571,2111.471214,2139,3,2,1,1
1,0,1,3,662.7796229,2242,2237,1,2,2,1
2,0,0,3,419.9234463,2242.629404,2242,5,2,2,1
1,0,1,3,2449.582261,2105.180462,2101,3,2,1,1
1,0,0,7,260.7080333,2234.177839,2234,3,3,3,1
1,1,1,3,1425.097387,2223.305785,2101,3,3,1,1
1,0,1,4,1050.937079,2207.76149,2186,1,4,4,1
1,0,1,5,2784.938291,2141.589704,2101,2,2,2,1
1,0,0,3,1343.878037,2229.268221,2101,2,2,1,1
2,0,0,3,1707.807653,2103.164332,2104,4,1,1,1
1,1,1,3,2719.458018,2101.192411,2101,1,2,2,1
1,0,0,3,1922.572357,2127.089976,2101,2,1,0,1
1,0,0,3,1009.558457,2104.488851,2101,2,2,2,1
1,1,0,3,1092.19908,2140.8341,2117,2,2,2,1
2,1,0,3,1420.654682,2101.807648,2101,4,2,2,1
1,0,1,3,651.3101282,2209.462224,2209,1,2,2,1
1,0,1,3,3088.095402,2102.034317,2104,2,3,1,1
1,0,0,3,631.9143703,2233.567172,2126,1,1,1,1
1,1,1,3,2713.978414,2102.534671,2101,1,2,2,1
1,0,1,3,403.5413224,2207.733988,2207,1,2,2,1
2,0,1,6,1954.996821,2147.314416,2101,1,1,0,1
1,0,1,3,1822.770753,2130.41204,2102,1,2,1,1
1,0,0,3,1009.717934,2108.889149,2106,2,2,2,1
2,0,1,9,2192.909148,2206.382335,2164,2383,2,2,1
1,0,0,3,2464.596333,2104,2101,2,2,3,1
2,1,0,3,2773.368234,2102.814888,2108,3,1,1,1
2,1,0,3,1604.576734,2105.567313,2107,2,2,2,1
2,0,1,5,1479.224039,2102.344231,2102,2,1,2,1
1,1,1,3,1814.989966,2242.607074,2106,1,2,2,1
2,0,1,3,2118.372034,2103.1833,2113,1,1,2,1
1,0,0,3,597.6447001,2135.92894,2135,1,2,1,1
1,0,1,6,586.030998,2150.553385,2153,13,3,2,1
1,0,0,3,1005.219633,2103.741602,2101,2,1,2,1
2,0,1,3,548.6062018,2101.47772,2101,2,1,2,1
1,0,0,3,596.8724459,2135.774489,2135,1,2,1,1
2,0,1,3,2596.516474,2101.743501,2101,4,1,1,1
2,0,0,3,336.630319,2247.302527,2241,3,2,2,1
2,0,0,3,1010.403932,2103.955119,2101,2,2,2,1
1,0,0,3,1716.0787,2242,2102,1,2,2,1
2,1,0,3,1621.490024,2105.097499,2105,2,2,2,1
1,1,1,3,2026.431788,2103.07947,2106,2,2,2,1
1,0,1,3,2127,2102.932339,2101,2,1,2,1
1,1,1,3,1809.481396,2242,2106,2,2,2,1
1,1,1,3,1410.117043,2243,2120,4,2,2,1
2,0,0,3,2585.733262,2102,2102,3,1,1,1
2,0,0,3,259.6934657,2241.673366,2241,1,2,2,1
1,0,0,4,557.2879646,2173.444499,2117,2,2,2,1
1,1,0,5,584.5289392,2206,2101,2,2,2,1
2,0,0,3,1503.669965,2235.480842,2107,2,2,2,1
2,1,1,3,313.5421522,2243,2243,1,2,2,1
1,1,0,4,624.787493,2206,2101,2,2,2,1
1,0,1,3,1946.282045,2242,2105,1,2,2,1
1,1,0,6,2115.126048,2173.877201,2173,1,2,0,1
1,1,1,3,2804,2135.194547,2134,1,2,2,1
1,1,1,3,2722.240391,2101.110577,2101,1,2,2,1
1,1,1,3,2197.380262,2102.108646,2101,1,2,2,1
1,0,0,3,1923.652232,2120.970688,2101,2,1,0,1
1,0,0,3,1882.239099,2235.346715,2105,3,2,1,1
1,1,1,5,1035.257618,2115.661398,2103,1,2,2,1
1,0,1,3,1406.744381,2123.842225,2122,1,2,2,1
1,0,0,3,565.0460062,2135.353843,2135,2,2,2,1
2,0,0,3,2594.572188,2102,2101,4,0,1,1
1,1,1,3,1858.807837,2242,2103,2,2,2,1
1,0,0,5,1075.474026,2149.085798,2105,4,2,2,1
1,0,0,3,2264.450637,2101.295332,2101,1,1,3,1
1,0,1,3,1345.534759,2242,2102,1,2,1,1
2,0,0,3,1524.652327,2107,2109,3,2,2,1
1,0,1,3,469.8349698,2245.644234,2242,1,2,0,1
1,1,1,5,218.8361738,2223.486238,2223,1,2,1,1
1,1,0,3,1542.711893,2242,2105,1,2,2,1
2,0,0,3,1480.043773,2106.972642,2102,6,0,2,1
1,0,0,3,256.4641465,2238.031128,2238,1,2,1,1
2,1,0,3,2297.58859,2133.896883,2102,2,0,2,1
1,0,1,3,953.8995214,2135,2104,2,2,2,1
1,0,1,3,426.200063,2233.225071,2233,1,2,2,1
1,1,1,4,1006.693765,2102,2102,1,1,2,1
1,0,1,3,3033.358328,2101.21331,2101,1,2,2,1
2,0,0,3,2072.56351,2101.316892,2101,1,1,2,1
1,1,1,5,2695.295544,2145.259103,2101,2,0,2,1
1,0,1,3,655.7015475,2242,2234,1,2,2,1
1,1,1,3,1856.948056,2242,2103,2,2,2,1
1,0,0,3,548.4495013,2140.416557,2132,2,2,2,1
1,0,0,3,1790.860278,2136,2102,2,0,2,1
1,0,1,3,2255,2102.448338,2101,2,1,3,1
1,1,1,3,1364.206691,2242.29101,2103,2,3,2,1
1,0,1,3,2801.380574,2107.440346,2101,2,2,2,1
1,1,0,3,1549.34427,2242,2106,1,2,2,1
2,1,1,5,1481.618536,2101.290948,2102,1,2,1,1
2,0,1,3,1943.727569,2104,2102,2,2,2,1
1,1,1,8,706.4451094,2196.129984,2196,5,2,2,1
1,0,1,3,2463.981593,2102.584867,2101,1,2,2,1
2,0,0,3,2613.050249,2101.449992,2101,4,0,1,1
2,1,0,3,1015.260779,2242,2101,1,4,2,1
1,1,0,7,2128.309869,2184.350093,2131,1,2,0,1
1,0,0,3,816.4860477,2243.346748,2108,1,2,2,1
1,1,0,4,628.8793752,2206,2101,2,2,2,1
2,0,0,3,522.7629717,2113.870283,2113,3,2,2,1
2,1,1,3,2585.075772,2102.616152,2101,4,2,2,1
1,1,1,4,1033.944725,2103.100875,2103,1,2,2,1
2,1,0,3,1501.377756,2245.354393,2103,2,1,1,1
1,1,1,3,1783.662602,2245.771454,2105,1,2,2,1
2,1,0,6,323.7338601,2136.403432,2136,1,2,2,1
2,0,1,4,1332.957855,2142.655173,2117,7,1,2,1
1,0,1,5,1107.131639,2199.041571,2183,1,2,2,1
2,0,0,3,1496.609835,2235.782542,2106,2,2,2,1
2,1,0,4,1117.50036,2132.401153,2150,2,2,2,1
2,0,1,3,2128.441781,2102.554531,2104,2,1,2,1
2,0,0,3,1987.801662,2102.86639,2102,2,2,2,1
2,0,0,3,2585.867101,2102,2101,3,1,1,1
1,0,1,3,899.5886274,2242.352843,2218,1,2,2,1
1,1,0,3,2067.447352,2123.579767,2243,3,2,2,1
2,0,0,3,1000.89698,2101.724245,2101,2,3,2,1
2,0,0,3,2481.727217,2118.908867,2103,2,2,1,1
2,0,0,3,1336.717654,2183.023575,2101,2,1,2,1
2,0,0,6,1915.627263,2158.296775,2149,2,2,1,1
1,0,1,3,2134.895759,2105.979152,2172,3,2,2,1
2,1,0,3,693.8058779,2129.95001,2101,2,2,2,1
1,0,1,3,925.9937128,2242,2118,6,3,2,1
2,1,0,3,2492.077441,2184.707781,2102,3,2,1,1
2,0,0,7,343.8747334,2152.849566,2130,1,2,2,1
1,0,1,3,799.3938826,2242.249184,2242,1,2,2,1
1,0,1,3,2446.601655,2104.398345,2101,3,2,2,1
2,1,0,3,2790.720083,2102.216549,2129,3,1,1,1
2,1,1,3,200.2249609,2238.213757,2238,2,2,2,1
1,0,0,3,897.0319462,2247.348432,2135,4,2,2,1
1,1,0,4,2678.266956,2118.568194,2101,2,1,2,1
1,1,1,3,1407.658491,2243,2102,2,2,1,1
2,0,1,5,595.6393984,2214.594281,2193,9,2,2,1
1,0,0,3,1722.361854,2242,2102,1,2,2,1
1,0,1,3,1397.196907,2207.202062,2106,2,2,2,1
1,1,0,4,1712.924262,2204.212362,2125,1,2,2,1
1,0,1,3,2223.46771,2102.854841,2101,2,1,2,1
1,1,1,6,2501.85718,2153.943572,2101,1,2,2,1
2,1,0,3,721.2830378,2132.043009,2131,1,2,2,1
2,1,0,3,2004.178877,2102.071492,2101,2,2,2,1
2,1,0,3,590.3580027,2136.887141,2136,14,2,1,1
2,1,0,3,1003.210735,2242,2101,2,4,2,1
1,1,1,3,2026.752914,2103.882285,2106,2,2,2,1
1,1,1,3,1434.577053,2213.921635,2101,4,3,2,1
1,1,1,3,2231.686413,2103.196083,2101,1,2,2,1
1,0,0,3,446.5227726,2244.514208,2242,2,2,1,1
1,0,0,3,424.0880423,2242.991196,2242,5,2,2,1
2,0,0,3,2963.324325,2103.095634,2203,3,1,1,1
1,1,0,7,2119.514048,2178.467222,2125,2,2,1,1
1,0,1,3,579.187141,2157.183859,2126,1,2,2,1
1,1,1,3,2189.803989,2245.979367,2104,2,1,1,1
1,1,0,3,370.3116849,2241.348175,2241,5,2,2,1
2,1,1,3,209.1393526,2241.825184,2241,1,2,2,1
1,0,1,3,1077.104952,2229.776462,2190,1,3,3,1
1,0,1,3,1437.233932,2206,2101,3,3,2,1
1,1,1,3,994.4025922,2126.102488,2101,1,2,2,1
1,1,1,3,2038.206703,2104.314025,2102,1,1,2,1
1,1,1,3,2023.190221,2102.936593,2120,2,1,2,1
1,0,1,3,969.743178,2119.837881,2103,2,2,2,1
1,0,1,3,1915.709552,2103.64658,2101,2,2,2,1
2,1,1,7,223.2444315,2217.299282,2217,7,2,2,1
2,0,0,6,557.6993543,2146.888171,2146,61,2,2,1
1,1,0,6,627.8832885,2168.944295,2164,1,0,2,1
2,1,0,3,844.2936748,2107.608326,2102,2,1,1,1
1,0,0,3,588.633014,2208.857025,2109,1,2,2,1
1,1,0,3,2683.476989,2134.47243,2107,2,2,2,1
1,0,0,3,2437.665441,2103.377696,2101,3,1,2,1
2,1,0,4,2594.146332,2194.0431,2106,2,4,2,1
2,1,1,3,224.2441844,2241.564755,2241,1,2,2,1
1,1,0,5,2260.445367,2201.93845,2104,1,2,2,1
1,0,0,3,573.4138933,2135,2135,2,2,2,1
1,1,0,3,2101.82637,2102,2101,1,2,2,1
2,1,1,3,2991.882216,2102.773122,2243,2,1,2,1
1,1,1,3,2763.807482,2104.115212,2104,1,2,2,1
1,0,0,3,1838.368651,2114.7419,2102,4,2,1,1
1,1,1,3,2043.100927,2104.132044,2103,1,1,2,1
2,0,1,9,2203.836965,2185.280344,2161,1430,2,2,1
1,1,0,3,2197.899942,2102,2101,1,2,2,1
2,0,0,3,808.2812471,2136.815062,2130,2,2,2,1
2,0,0,5,2493.994076,2135.436633,2101,1,2,2,1
2,1,0,3,362.9191414,2242.585579,2242,4,2,2,1
2,0,0,3,610.6381578,2135.701069,2205,1,2,2,1
1,0,1,3,1121.202245,2128.277284,2106,1,2,2,1
1,1,1,3,938.9260296,2112.074043,2102,2,0,2,1
1,0,0,3,2282.472088,2102,2101,1,2,2,1
2,0,1,3,1968.007456,2104.741017,2104,2,3,2,1
2,0,0,3,730.7733027,2102.935127,2101,1,2,0,1
1,1,1,3,2449.877676,2102,2101,2,2,2,1
1,0,1,6,1001.181348,2151.112332,2143,1,3,3,1
1,1,0,3,2088.721582,2116.342142,2243,3,2,2,1
1,0,1,6,2396.549681,2153.907931,2163,1,2,2,1
1,0,1,3,362.0304731,2241.377038,2241,4,2,2,1
1,0,0,3,1822.723085,2133.951258,2102,1,2,2,1
2,1,0,3,2766.902765,2102.725691,2101,3,1,1,1
1,0,1,3,1406.136757,2239.007501,2102,2,2,1,1
2,0,0,3,371.8902324,2243.863041,2241,5,2,2,1
1,0,1,6,1330.261053,2142.540692,2142,15,3,2,1
1,1,0,3,1529.711801,2242,2104,1,2,2,1
2,0,0,3,1532.513788,2105.424138,2110,2,2,2,1
2,1,0,4,1622.346142,2133.278083,3309,1,2,2,1
2,0,1,7,1339.513409,2157.405171,2150,18,3,2,1
2,1,0,4,722.3365113,2154.572916,2154,2,2,2,1
1,0,0,3,1726.728172,2232.637009,2102,1,1,2,1
2,0,0,6,1328.785381,2135.591902,2135,12,3,2,1
1,1,1,3,2325.25199,2101.31775,2101,1,1,1,1
2,1,1,6,1713.261029,2156.901656,2159,1,2,2,1
1,0,0,6,2124.500107,2201.87505,2163,1,1,0,1
1,0,1,3,598.9138739,2239.560478,2206,1,2,2,1
2,0,1,4,905.6441376,2223.603399,2222,3,1,2,1
1,0,1,3,1822.915414,2129.363246,2102,1,2,1,1
1,1,0,3,366.1490953,2241.149957,2241,5,2,2,1
2,0,0,3,826.9847668,2117.860787,2114,2,1,1,1
1,0,1,3,2463.630771,2102.043439,2101,1,2,2,1
1,0,1,7,1174.84177,2159.111504,2159,1,2,0,1
2,1,0,5,1485.563451,2101.532172,2103,1,2,2,1
1,1,0,3,2197.442354,2102,2101,1,2,2,1
1,1,1,3,1192.6102,2223.097386,2121,1,2,2,1
1,0,1,5,1201.160682,2180.656593,2141,1,2,0,1
1,0,0,3,411.7785774,2222.445789,2222,3,2,2,1
1,0,0,3,594.6474705,2135.329494,2135,3,2,1,1
1,0,1,4,2264.470167,2130.732071,2101,2,2,2,1
1,1,0,3,1502.745519,2241.852237,2101,2,2,2,1
2,1,0,3,2020.496474,2105.447546,2103,2,2,2,1
2,1,0,3,2286.262575,2102.046089,2101,1,2,2,1
2,0,0,3,229.1862725,2242,2242,1,2,2,1
1,0,1,3,1374.298333,2222.778491,2104,2,2,1,1
2,0,1,3,1915.600446,2104,2102,2,2,2,1
1,0,1,3,1932.779655,2101.420045,2101,2,2,2,1
2,1,0,3,2764.940336,2102.235084,2101,2,1,1,1
1,0,1,3,669.7262301,2241.682074,2240,1,2,2,1
2,0,0,3,439.6982036,2176.439617,2242,2,2,2,1
1,0,0,7,257.2225179,2231.959784,2231,3,3,2,1
1,1,1,3,582.8349547,2229.240708,2229,2,2,2,1
1,1,1,3,700.3815107,2104,2118,5,2,1,1
2,1,0,3,2058.074066,2104.10649,2243,4,2,2,1
1,0,0,3,395.1332167,2219.733567,2219,2,2,2,1
1,1,1,3,981.805002,2134.285007,2101,1,1,2,1
1,0,0,3,2285.159579,2102,2101,1,2,2,1
1,1,1,3,2688.078614,2103.508225,2101,2,2,2,1
1,0,1,3,596.8372784,2141.813608,2133,1,2,2,1
2,0,0,3,2584.130757,2102.869243,2104,2,1,0,1
1,1,1,3,1443.513329,2101,2101,1,2,2,1
1,0,1,4,1936.707946,2127.593675,2101,1,1,1,1
1,0,0,3,3013.088205,2101,2101,1,2,2,1
1,1,0,3,1476.576441,2183.880773,3074,2,2,2,1
1,1,0,3,2004.471441,2101.202646,2102,2,2,2,1
1,1,1,3,2752.117694,2101,2101,1,2,2,1
1,1,1,3,1718.512341,2246.187236,2102,1,2,2,1
1,0,0,3,1700.095989,2102.985759,2104,4,2,2,1
1,1,1,3,2460.441335,2102,2126,1,2,2,1
2,1,1,3,2772.573735,2101.339831,2113,1,2,1,1
1,0,0,6,1290.59089,2160.338426,2155,2,2,2,1
1,0,1,3,731.0979053,2242,2242,1,2,2,1
1,1,1,5,2149.261281,2140.331941,2101,1,2,2,1
2,1,1,3,2484.032567,2169.594633,2105,2,2,1,1
1,1,1,5,1444.281145,2173.18855,2101,2,2,2,1
1,1,1,6,2496.320334,2146.346505,2101,1,2,2,1
1,0,1,4,2797.134993,2142.016736,2126,1,2,2,1
1,0,1,3,3012.276077,2101.440302,2122,1,1,1,1
2,0,0,3,2593.508174,2102,2102,4,0,1,1
1,0,0,6,1742.822571,2166.726614,2101,1,0,2,1
1,0,0,3,1451.212518,2101.005744,2101,1,1,2,1
1,0,1,3,1381.174842,2242.576637,2101,2,2,1,1
2,0,0,4,1340.437244,2196.599263,2114,6,2,2,1
2,0,0,3,2593.150895,2101.430179,2101,4,1,2,1
2,0,0,3,1497.417671,2185.675488,3106,3,2,2,1
2,1,1,3,2765.27553,2101.142582,2106,1,2,1,1
2,1,1,3,1440.31461,2101,2101,1,2,2,1
2,1,1,6,2502.603446,2178.806042,2102,1,2,2,1
1,1,0,3,654.885972,2206,2101,2,2,2,1
2,1,0,3,2048.838144,2114.20828,2243,4,2,2,1
2,1,0,6,2551.041254,2181.632772,2101,3,3,3,1
2,0,0,3,1784.148847,2138.567435,2101,2,0,2,1
2,0,1,6,1947.524114,2163.361741,2101,1,1,0,1
2,1,0,8,569.6012164,2151.713417,2151,85,2,1,1
1,0,1,7,1307.880315,2164.895538,2161,9,2,2,1
1,1,1,3,2201.718657,2103.348188,2101,1,2,2,1
1,0,1,3,445.3640879,2226.014194,2223,1,2,1,1
2,0,0,3,1783.51677,2107.307327,2102,1,1,2,1
1,0,1,6,2268.162419,2223.215512,2213,1684,1,2,1
2,1,0,3,2249.177421,2103.795699,2101,2,2,2,1
2,0,0,3,1482.96965,2219.280595,2122,2,2,2,1
1,0,1,3,1955.500978,2103.781311,2103,2,3,2,1
1,0,1,3,2469.518759,2102,2101,1,2,2,1
1,0,1,3,1947.759503,2103.977095,2101,2,2,2,1
2,0,1,6,348.713952,2215.856976,2106,2,2,2,1
1,0,1,3,2201.102663,2101.882781,2101,1,2,2,1
1,1,0,3,2708.106049,2101.313929,2101,1,2,2,1
1,0,1,3,919.9087316,2135.304396,2104,2,2,2,1
2,0,0,3,2584.49764,2102.50236,2105,2,1,0,1
1,0,0,3,1674.214895,2101.343566,2101,1,2,2,1
1,0,0,3,1091.87837,2172.049598,2149,1,2,2,1
2,0,0,3,1707.701706,2103.154701,2104,4,1,1,1
2,0,0,4,1716.055628,2130.932366,2101,1,2,2,1
2,1,0,3,648.6050796,2244.771184,2135,1,1,1,1
1,1,1,4,2696.633581,2129.33813,2101,2,1,2,1
1,0,1,4,2796.013878,2142.836012,2125,1,2,2,1
1,0,0,5,1921.670629,2189.942656,2140,2,2,1,1
2,0,0,3,1696.964114,2111.244242,2101,1,2,2,1
2,0,0,3,1475.955558,2248,2151,3,1,1,1
1,1,0,3,388.9293098,2241.518586,2241,4,2,2,1
2,0,0,3,259.7171261,2241.679282,2241,1,2,2,1
1,0,1,3,1732.828095,2106.728512,2101,2,1,1,1
2,0,0,3,515.1294232,2107.215395,2107,3,2,2,1
1,0,0,3,1667.741094,2101.03529,2101,1,2,2,1
1,1,0,3,1077.690517,2122.302907,2113,2,2,2,1
1,0,0,4,385.1319985,2184.838325,2184,1,2,2,1
1,1,1,3,1445.895838,2101,2101,1,2,2,1
2,1,1,3,2764.573068,2101.123596,2105,1,2,1,1
1,0,1,3,1825.035279,2113.994228,2101,1,2,1,1
2,0,1,9,2281.943749,2212,2189,2637,2,2,1
1,0,1,4,2794.859624,2120.983858,2101,2,2,2,1
2,0,0,3,1467.930703,2207.878521,2132,2,2,2,1
2,0,0,3,1485.068171,2103.832393,2102,3,0,2,1
1,0,0,3,1722.930008,2248.899973,2103,1,2,2,1
1,0,1,6,221.4103419,2220.640951,2220,1,2,1,1
1,0,1,3,595.8033755,2121.062953,2120,1,1,2,1
1,1,0,3,1093.888308,2139.42641,2118,2,2,2,1
1,1,0,3,1021.727318,2235.561905,2102,1,3,2,1
1,1,1,7,2148.83849,2165.044165,2101,1,2,2,1
1,0,1,3,225.8905534,2241.518491,2241,1,2,2,1
2,1,0,5,2489.034868,2239.991559,2106,1,2,2,1
2,0,0,3,1826.896627,2106.439608,2101,2,2,1,1
2,1,1,7,1668.453725,2157.180151,2167,3,2,2,1
1,1,1,3,1733.767915,2109.299892,2101,1,1,1,1
2,0,1,3,987.2448433,2108.170104,2102,2,3,2,1
1,0,0,3,1411.520954,2125.970825,2124,2,2,2,1
1,0,1,3,2127.122871,2102.29125,2101,1,1,2,1
2,0,0,3,417.0950501,2242.372277,2242,4,2,2,1
1,0,1,5,2787.282525,2149.216617,2113,1,2,2,1
2,0,0,4,1019.551285,2102.938746,2101,1,2,2,1
2,1,1,4,202.3667801,2231.593589,2231,3,2,2,1
1,0,0,3,2280.421595,2102,2101,1,2,2,1
1,0,0,3,1443.877856,2219.641989,2160,2,2,2,1
1,0,0,3,1651.61103,2102.465616,2102,1,2,2,1
2,1,0,8,721.3025743,2185.074057,2185,6,2,2,1
2,1,0,3,2276.329356,2102.666915,2101,1,2,2,1
2,0,0,7,343.2203814,2156.168066,2128,1,2,2,1
1,1,1,4,974.3150936,2137.794511,2109,3,1,2,1
2,1,0,3,2023.51084,2118.482215,2182,2,1,2,1
1,0,0,3,1108.440319,2110.134212,2102,2,2,2,1
1,1,0,3,2361.626206,2101.917586,2101,3,0,1,1
1,1,1,4,2254.588434,2129.517103,2102,2,2,2,1
1,0,1,3,664.9395186,2236.123312,2235,1,2,2,1
1,0,0,3,1410.463381,2130.597709,2128,2,2,2,1
2,1,1,3,1426.594122,2101.285027,2101,1,2,2,1
2,0,0,3,1918.875395,2125.376973,2101,2,1,0,1
2,0,1,3,2246.999705,2102.956483,2101,2,2,2,1
1,1,0,6,2295.594958,2166.372552,2101,2,2,2,1
1,1,1,3,580.1833844,2128.43427,2128,2,1,2,1
2,1,0,3,658.3553422,2233.768907,2124,2,1,1,1
1,0,0,3,416.8282882,2230.938485,2230,4,2,2,1
2,1,1,3,2776.579944,2101.448107,2117,1,2,1,1
2,1,0,3,1497.528355,2245.282987,2103,2,1,1,1
2,1,1,3,1434.226698,2101.126664,2101,2,2,2,1
1,0,0,3,2284.217167,2102,2101,1,2,2,1
1,0,0,3,2836.922203,2185.687765,2120,1,2,2,1
1,0,1,6,1297.143322,2159.469056,2148,2,1,2,1
1,1,1,3,2804,2118.949077,2117,1,2,2,1
1,1,1,3,979.1906066,2102,2102,1,0,2,1
1,0,1,3,1690.879678,2101.852846,2101,1,1,1,1
2,1,0,3,666.6682109,2192.860057,2101,2,2,2,1
2,1,0,3,2057.743931,2102,2101,2,1,2,1
1,1,0,3,2673.799548,2104.399774,2101,3,2,2,1
1,0,0,3,1883.725136,2242,2101,2,2,2,1
1,1,0,3,1518.124198,2242,2102,1,2,2,1
2,1,1,3,1485.259715,2101.695524,2102,2,2,0,1
1,1,1,7,2121.770264,2161.670479,2104,2,1,1,1
2,1,0,3,2001.366231,2101.489565,2101,2,2,2,1
1,0,1,5,2145.74734,2146.438139,2101,1,1,2,1
2,0,0,4,1675.361378,2122.681382,2125,2,2,2,1
1,0,1,3,2104.786882,2101.242624,2101,1,1,2,1
1,0,1,3,1451.986336,2101.204069,2101,1,1,2,1
2,0,0,3,2585.604279,2102,2103,3,1,1,1
2,0,0,3,1487.153779,2102.528888,2102,2,0,2,1
1,0,1,4,2135.626179,2122.44724,2101,1,1,2,1
2,0,0,3,795.0268752,2136.946672,2136,1,2,2,1
2,0,0,3,833.6654499,2136.398927,2115,3,2,2,1
1,0,1,3,2225.677806,2101.180634,2101,1,3,3,1
2,0,0,3,1786.959666,2129.341863,2102,2,0,2,1
2,1,0,4,2134.256083,2221.594495,2123,2,1,0,1
2,0,0,3,289.369126,2242.61672,2242,1,2,2,1
2,0,0,3,1793.99711,2131.567353,2102,3,0,2,1
2,0,0,5,375.373426,2192.170551,2120,1,2,2,1
2,0,0,3,1785.335506,2118.947238,2102,1,1,2,1
1,0,1,3,539.1857862,2243.30314,2242,3,2,1,1
2,0,0,3,2604.538684,2101.724559,2101,4,0,1,1
2,0,0,3,1816.99144,2113.874954,2101,2,1,1,1
1,0,0,6,2762.699299,2173.089095,2107,2,2,2,1
1,0,1,3,1405.927596,2238.040132,2102,2,2,1,1
1,0,1,6,2150.662978,2151.936835,2110,1,2,2,1
1,0,0,3,1436.806267,2224.002802,2169,2,2,2,1
2,0,1,4,1948.459756,2129.746312,2101,1,1,1,1
1,1,0,5,2669.362025,2176.460093,2103,2,1,2,1
1,0,0,3,1794.230901,2136,2102,2,0,2,1
1,0,1,3,1831.141715,2114.712572,2101,2,2,0,1
2,0,0,3,2586.367941,2102.737022,2101,4,3,2,1
2,1,0,3,653.1109514,2223.170282,2116,1,2,2,1
2,0,0,3,257.0920862,2241.023022,2241,1,2,2,1
1,0,0,3,2466.269656,2102.324237,2101,1,2,2,1
1,0,0,3,1071.022539,2107,2105,3,2,2,1
1,1,1,3,2032.303224,2105.770508,2105,2,2,2,1
1,1,1,3,2346.973347,2101.770278,2101,2,1,1,1
1,0,0,3,1787.872063,2242,2105,1,2,2,1
2,1,0,5,2520.416092,2209.017883,2104,1,2,2,1
1,1,1,3,1427.846618,2115.154891,2101,3,2,2,1
1,0,0,3,3016.874902,2101,2101,1,2,2,1
1,0,0,6,361.2071969,2165.672706,2127,1,2,2,1
1,0,1,3,2255.5611,2103.937656,2101,2,2,2,1
1,1,0,3,2110.735255,2103.561085,2243,3,2,2,1
1,0,0,3,1634.85396,2104.061528,2104,1,2,2,1
1,0,1,3,594.8724474,2114.732642,2114,1,1,2,1
2,1,0,3,1955.669229,2133.445283,2530,2,2,2,1
1,0,1,3,2286.816468,2101.626582,2101,1,2,2,1
2,1,1,3,1385.799135,2242.658051,2102,1,2,1,1
1,0,0,3,625.6713727,2172.202409,2206,1,2,2,1
2,0,0,3,1915.959338,2115.837353,2102,2,1,1,1
1,0,1,3,2475.260273,2116.918982,2103,3,2,1,1
2,0,0,3,1488,2102,2102,2,0,1,1
1,1,0,4,2681.861267,2124.994386,2101,2,1,2,1
1,0,1,4,679.4733165,2233.083937,2232,2,2,2,1
1,1,1,6,569.1390153,2148.101641,2148,66,2,2,1
1,0,0,3,2259.117706,2101.128678,2101,1,1,3,1
1,0,1,3,1888.580842,2242,2101,2,2,2,1
1,0,1,3,1421.314798,2103.844775,2103,3,2,2,1
1,0,0,3,966.4918883,2125.408753,2103,2,2,2,1
2,1,1,8,937.2162588,2161.188636,2145,9,0,2,1
