Word,Num,Frequence,Mut,Freedom_L,Freedom_R,Den,Rep,Mark
声音,2,13,6.8,1.264,1.906,0.052,0.0,0
这里,2,13,4.7,1.386,1.951,0.056,0.0,0
汤姆,2,12,6.9,1.561,2.043,0.052,0.0,1
什么,2,12,6.0,2.197,1.946,0.052,0.0,0
时停,2,11,6.0,1.834,2.043,0.043,0.0,-1
外公,2,10,6.7,1.677,1.303,0.039,0.0,-1
时间,2,8,5.6,1.33,1.561,0.035,0.0,0
祖父,2,8,6.9,1.494,1.906,0.035,0.0,0
dio,3,51,4.1,2.488,2.693,0.216,0.0,-1
压路机,3,36,6.2,2.018,2.138,0.156,0.0,1
承太郎,3,32,5.7,2.221,2.393,0.134,0.0,1
av画质,4,74,4.6,1.55,1.561,0.32,0.0,1
jojo,4,35,4.1,1.792,1.907,0.147,0.0,1
1080p,5,22,5.8,1.946,1.95,0.091,0.0,-1
对a,2,60,4.9,1.831,1.715,0.183,0.0,-1
嫂子,2,46,5.2,1.645,1.677,0.122,0.0,0
龙哥,2,44,5.1,1.352,2.393,0.116,0.0,-1
自己,2,28,5.5,1.748,1.698,0.073,0.0,0
封面,2,28,5.7,1.561,1.498,0.086,0.0,0
好听,2,26,4.3,1.906,1.748,0.061,1.0,0
那个,2,16,4.1,1.332,1.494,0.049,0.0,0
队友,2,12,6.9,1.332,1.332,0.024,0.0,1
没有,2,10,4.3,1.386,1.609,0.024,0.0,0
语音包,3,34,5.7,2.079,1.792,0.104,0.0,-1
上香,2,208,4.4,1.564,1.434,1.153,1.0,1
鬼畜,2,188,6.2,2.189,1.368,1.35,0.0,1
敌军,2,174,5.6,1.539,2.257,1.248,0.04,0
顺利,2,167,6.2,1.972,2.722,1.204,0.0,0
第一,2,166,4.7,2.847,2.583,1.204,0.0,0
时代,2,123,6.0,3.01,1.219,0.891,0.0,0
数学,2,123,5.1,1.755,2.974,0.876,0.0,0
成绩,2,120,5.9,1.692,3.266,0.869,0.0,0
回来,2,92,4.4,3.017,1.716,0.664,0.0,0
dy,2,81,4.3,2.146,1.412,0.547,0.0,1
一遍,2,80,4.2,1.254,1.561,0.562,0.0,-1
满分,2,78,5.2,2.667,1.792,0.569,0.0,1
视频,2,72,7.0,2.382,2.79,0.518,0.0,1
英语,2,72,6.4,2.174,3.04,0.511,0.0,0
斗鱼,2,71,6.9,1.678,1.256,0.518,0.0,1
成功,2,70,5.9,2.557,1.572,0.511,0.0,0
什么,2,70,6.8,2.437,3.098,0.511,0.0,0
蓝洞,2,62,7.1,1.39,1.527,0.445,0.0,1
弹幕,2,57,7.0,2.86,3.298,0.401,0.0,1
及格,2,55,7.2,2.551,1.889,0.394,0.0,0
进步,2,50,5.4,2.244,2.393,0.365,0.0,0
松鼠,2,49,6.6,2.303,3.078,0.336,0.0,0
上岸,2,43,4.5,2.098,1.332,0.307,0.04,0
你们,2,43,4.5,2.745,2.503,0.314,0.0,0
希望,2,43,7.6,1.609,2.767,0.314,0.0,0
语文,2,41,5.9,1.334,2.714,0.292,0.0,0
真的,2,38,4.2,2.363,2.272,0.277,0.0,0
时间,2,32,5.7,1.505,1.804,0.234,0.0,0
现在,2,31,6.0,2.398,2.719,0.226,0.0,0
总分,2,31,4.4,1.888,2.427,0.226,0.0,-1
喜欢,2,30,7.1,2.106,1.401,0.197,0.0,0
友军,2,28,4.4,1.348,2.043,0.197,0.0,-1
可以,2,27,5.7,2.516,2.736,0.182,0.04,0
年段,2,24,4.2,1.803,1.246,0.175,0.0,-1
重点,2,23,6.3,1.421,1.483,0.168,0.0,0
一定,2,23,4.3,1.566,1.979,0.161,0.0,0
ou,2,23,4.1,1.493,1.762,0.146,0.0,-1
生物,2,21,4.3,1.639,1.996,0.153,0.0,0
地理,2,20,4.4,1.292,2.059,0.146,0.0,0
时候,2,19,6.1,1.59,2.698,0.139,0.0,0
那个,2,18,4.7,2.095,2.639,0.131,0.0,0
已经,2,18,6.9,1.946,2.67,0.131,0.0,0
理想,2,17,5.1,1.528,1.468,0.124,0.0,0
老师,2,17,4.5,1.905,2.034,0.124,0.0,0
人才,2,16,5.3,1.33,1.332,0.109,0.04,0
作业,2,16,6.9,2.069,1.885,0.117,0.0,0
在看,2,15,4.2,2.061,2.079,0.109,0.0,-1
求你,2,15,4.1,1.242,1.39,0.102,0.0,-1
自己,2,15,7.5,2.254,2.441,0.102,0.0,0
四级,2,15,4.2,1.254,1.295,0.109,0.0,-1
经典,2,15,7.5,1.696,1.386,0.109,0.0,0
硬币,2,14,7.6,1.54,1.498,0.102,0.0,1
物理,2,14,5.7,2.069,2.305,0.102,0.0,0
直播,2,13,7.1,1.738,1.386,0.095,0.0,-1
怎么,2,13,6.8,1.946,2.138,0.095,0.0,0
发现,2,13,5.4,1.583,1.594,0.095,0.0,0
后天,2,13,4.4,1.378,1.517,0.095,0.0,0
举报,2,13,7.6,1.55,1.667,0.095,0.0,1
早日,2,13,4.5,1.35,2.098,0.095,0.0,0
意思,2,12,7.3,1.474,1.609,0.088,0.0,0
承认,2,12,8.1,1.418,1.561,0.08,0.0,0
许愿,2,11,5.2,1.561,1.667,0.08,0.0,1
粉丝,2,10,7.5,1.581,1.213,0.073,0.0,1
大佬,2,10,5.8,1.748,1.332,0.058,0.08,1
知道,2,10,7.2,1.427,2.043,0.073,0.0,0
政治,2,10,8.6,1.733,2.164,0.073,0.0,0
跟风,2,10,7.0,1.792,1.946,0.058,0.0,-1
历史,2,10,8.8,1.255,1.973,0.073,0.0,0
无敌,2,9,4.2,1.609,1.332,0.058,0.0,1
全部,2,9,4.1,1.792,2.043,0.066,0.0,0
工作,2,9,6.8,1.215,1.561,0.066,0.0,0
字幕,2,9,5.9,1.386,1.213,0.066,0.0,1
九十,2,9,4.5,1.667,1.332,0.066,0.0,0
被封,2,8,6.0,1.386,1.494,0.058,0.0,1
多少,2,8,6.2,1.748,1.906,0.058,0.0,0
那些,2,8,7.3,1.332,2.079,0.051,0.0,0
道歉,2,8,7.8,1.906,1.242,0.044,0.0,0
化学,2,8,4.4,1.667,1.748,0.058,0.0,0
黄字,2,8,7.2,1.609,1.561,0.058,0.0,-1
直接,2,8,8.1,1.609,1.733,0.058,0.0,0
jf,2,8,4.6,1.906,1.213,0.036,0.0,-1
年级前,3,281,4.2,2.339,2.42,2.022,0.0,1
鬼畜区,3,128,6.1,1.227,1.943,0.934,0.0,1
没开挂,3,83,4.5,2.591,1.77,0.496,0.6,-1
班级前,3,59,4.2,2.081,1.728,0.431,0.0,-1
全班前,3,41,4.1,2.314,1.714,0.299,0.0,-1
前五十,3,37,4.2,1.503,1.332,0.27,0.0,-1
女朋友,3,33,6.5,1.466,2.043,0.241,0.0,-1
过分了,3,15,4.2,1.677,1.332,0.109,0.0,-1
播放量,3,14,7.8,1.846,1.561,0.102,0.0,1
年级第一,4,36,4.7,1.945,1.609,0.263,0.0,-1
这个视频,4,11,5.5,1.332,2.043,0.08,0.0,-1
生物地理,4,8,4.9,1.213,1.906,0.058,0.0,-1
警告,2,266,5.6,1.349,1.494,1.39,0.0,0
弹幕,2,220,5.5,1.66,3.07,1.256,0.0,1
炒饭,2,171,5.6,1.876,1.909,0.89,0.0,1
英文,2,148,5.6,2.59,2.155,0.86,0.0,0
字幕,2,130,5.2,1.69,3.753,0.756,0.0,1
百万,2,95,6.4,2.059,1.27,0.535,0.0,0
什么,2,89,6.3,1.605,2.184,0.494,0.0,0
ng,2,86,5.3,1.388,1.408,0.18,0.0,-1
男人,2,80,5.3,1.28,2.079,0.459,0.0,0
硬币,2,78,6.6,1.272,2.236,0.453,0.0,1
就是,2,73,4.4,1.532,2.268,0.413,0.0,0
你们,2,72,5.5,1.772,2.529,0.407,0.0,0
翻译,2,67,6.6,1.982,3.362,0.384,0.0,0
可以,2,67,5.8,2.382,2.187,0.331,0.5714285714285714,0
骨气,2,61,4.9,1.825,1.431,0.273,0.0,-1
牛逼,2,61,6.6,2.839,1.386,0.349,0.1428571428571428,1
英语,2,57,5.7,2.626,2.233,0.331,0.0,0
人才,2,56,4.9,2.213,1.579,0.308,0.4285714285714285,0
这个,2,52,4.0,2.67,3.462,0.297,0.0,0
一遍,2,47,4.7,2.115,1.792,0.267,0.1428571428571428,-1
好听,2,47,4.9,2.149,1.411,0.233,1.0,0
up,2,45,4.9,2.245,1.797,0.262,0.0,1
给你,2,44,4.8,2.241,2.092,0.215,0.7142857142857143,-1
少年,2,42,6.2,1.696,1.54,0.186,0.0,0
饿死,2,40,5.5,1.276,1.768,0.209,0.0,0
笑死,2,38,5.6,2.428,1.373,0.221,0.0,1
b站,2,37,6.1,1.657,2.351,0.215,0.0,1
不食,2,36,4.1,1.759,1.66,0.151,0.0,-1
怎么,2,34,6.3,2.21,2.851,0.198,0.0,0
大佬,2,34,6.1,2.335,2.138,0.174,0.5714285714285714,1
也不,2,32,4.4,1.688,1.437,0.186,0.0,-1
大哥,2,31,5.3,1.834,2.372,0.169,0.2857142857142857,0
有钱,2,27,5.4,1.494,1.376,0.157,0.0,0
鬼畜,2,27,7.3,2.58,2.274,0.151,0.0,1
兄弟,2,27,7.2,1.529,1.816,0.157,0.0,0
现场,2,26,6.5,1.722,1.386,0.151,0.0,0
投币,2,26,6.2,1.936,1.927,0.128,0.4285714285714285,1
那个,2,25,4.4,1.907,2.322,0.145,0.0,0
这里,2,23,4.8,1.442,1.987,0.134,0.0,0
有点,2,23,4.3,2.485,2.258,0.134,0.0,0
潮汕,2,18,8.1,1.55,1.43,0.105,0.0,1
知道,2,15,7.6,1.475,2.369,0.087,0.0,0
芦苇,2,14,8.8,1.277,1.696,0.081,0.0,0
起来,2,13,4.8,2.098,1.494,0.07,0.0,0
觉得,2,13,5.7,1.234,2.458,0.076,0.0,0
就算,2,13,4.5,1.215,1.626,0.07,0.0,0
la,2,12,4.0,1.494,1.359,0.064,0.0,-1
发现,2,12,5.8,1.359,1.661,0.07,0.0,0
视频,2,12,8.2,1.748,1.609,0.07,0.0,1
看到,2,12,4.7,1.733,1.907,0.07,0.0,0
抖音,2,11,5.3,1.332,1.386,0.064,0.0,1
歌词,2,11,5.8,1.332,2.398,0.064,0.0,0
居然,2,10,7.9,1.242,2.025,0.058,0.0,0
蓝字,2,9,5.8,1.386,1.946,0.052,0.0,1
注意,2,9,6.9,1.561,1.427,0.052,0.0,0
开始,2,8,5.8,1.748,1.748,0.041,0.0,0
王境泽,3,666,4.5,1.785,3.289,3.785,0.2857142857142857,1
调音师,3,78,6.1,1.385,2.205,0.436,0.0,1
高泽文,3,38,5.8,1.831,1.609,0.215,0.0,1
up主,3,21,5.6,1.386,2.479,0.122,0.0,1
文言文,3,15,5.9,1.386,2.396,0.087,0.0,1
四年前,3,14,5.9,1.277,1.499,0.081,0.0,-1
变形计,3,9,7.9,1.609,1.609,0.052,0.0,1
火钳刘明,4,526,4.9,1.332,1.906,3.041,0.2857142857142857,1
高级弹幕,4,132,5.5,2.85,2.267,0.756,0.0,1
英文字幕,4,59,5.4,1.839,3.283,0.343,0.0,1
英语字幕,4,18,5.4,2.197,2.54,0.105,0.0,-1
英语翻译,4,14,5.9,1.561,2.303,0.081,0.0,-1
英文,2,48,5.3,2.305,1.675,0.312,0.0,0
牛逼,2,30,5.8,2.399,1.213,0.182,1.0,1
过来,2,30,4.4,1.249,1.523,0.188,0.0,0
原唱,2,27,5.8,1.598,1.927,0.175,0.0,1
英语,2,22,4.4,2.043,1.805,0.143,0.0,0
什么,2,19,5.9,1.864,2.146,0.123,0.0,0
翻译,2,16,6.8,1.631,2.369,0.104,0.0,0
弹幕,2,12,5.5,1.733,1.277,0.078,0.0,1
怎么,2,11,5.8,1.906,1.768,0.071,0.0,0
鬼畜,2,10,6.3,2.197,1.748,0.065,0.0,1
莫名,2,9,6.2,1.386,1.523,0.058,0.0,1
倍速,2,9,6.0,1.215,1.561,0.058,0.0,1
领袖,2,102,4.6,1.737,2.753,0.859,1.0,0
好听,2,68,4.1,2.397,2.194,0.677,0.0,0
南宁,2,44,5.5,1.579,2.174,0.444,0.0,0
百万,2,44,5.0,1.672,1.239,0.434,0.0,0
广西,2,39,5.3,1.332,2.304,0.333,0.0,0
电瓶,2,28,5.7,1.512,2.084,0.273,0.0,1
up,2,24,5.3,1.792,2.044,0.242,0.0,1
一遍,2,23,4.0,1.685,1.386,0.222,0.0,-1
可以,2,18,4.3,1.414,1.537,0.182,0.0,0
没有,2,14,4.5,1.55,2.098,0.141,0.0,0
什么,2,14,6.1,1.692,2.352,0.131,0.0,0
00,2,12,4.1,1.342,1.215,0.081,0.2,-1
大佬,2,9,5.9,1.561,1.609,0.071,0.0,1
b站,2,8,5.0,1.748,1.609,0.071,0.0,1
精神领袖,4,23,4.6,1.733,1.427,0.232,0.0,1
00,2,219,6.3,1.688,1.759,0.374,1.0,-1
弹幕,2,182,9.0,3.187,3.29,1.031,0.1428571428571428,1
鬼畜,2,99,9.5,2.477,2.064,0.577,0.2857142857142857,1
葛叔,2,86,9.4,2.067,1.491,0.515,0.0,1
开头,2,62,9.2,2.322,1.685,0.38,0.0,0
星爷,2,62,9.5,2.542,2.898,0.344,0.4285714285714285,-1
up,2,60,6.6,2.146,1.751,0.368,0.0,1
什么,2,57,9.5,1.689,3.154,0.337,0.0,0
橘子,2,56,9.8,1.54,1.509,0.147,0.0,1
gg,2,55,4.8,1.242,1.225,0.147,0.6428571428571429,-1
大力,2,52,8.2,1.805,1.257,0.276,0.1428571428571428,0
ll,2,51,7.7,1.457,1.303,0.147,0.5714285714285714,-1
20,2,50,6.2,1.421,2.008,0.178,0.4285714285714285,-1
牛逼,2,50,9.6,1.777,1.529,0.264,0.4285714285714285,1
来了,2,44,6.5,2.205,1.386,0.258,0.0714285714285714,-1
雷军,2,40,9.4,1.748,2.649,0.245,0.0,1
好听,2,39,7.8,2.767,1.643,0.239,0.0,0
硬币,2,37,10.2,1.786,2.064,0.221,0.0,1
那个,2,37,8.8,1.889,1.892,0.221,0.0,0
真的,2,36,7.3,2.668,2.962,0.221,0.0,0
这个,2,36,7.7,2.352,2.794,0.221,0.0,0
哲学,2,33,9.9,2.338,1.981,0.196,0.0,0
雷总,2,32,9.7,1.609,2.384,0.172,0.0,1
武汉,2,30,10.6,1.332,1.845,0.178,0.0,0
没有,2,27,7.6,1.89,2.738,0.166,0.0,0
葛平,2,25,9.3,1.609,2.084,0.153,0.0,1
看不,2,24,6.7,1.227,1.396,0.135,0.0,-1
你们,2,24,8.4,1.973,2.279,0.147,0.0,0
控控,2,24,9.4,1.607,1.832,0.08,0.0,-1
就是,2,23,7.9,1.788,2.155,0.135,0.0,0
这段,2,23,8.8,1.677,2.624,0.141,0.0,-1
这么,2,23,7.4,2.484,2.171,0.141,0.0,0
已经,2,22,9.7,1.375,1.673,0.135,0.0,0
可以,2,21,9.7,1.474,1.494,0.117,0.1428571428571428,0
一个,2,19,6.7,1.927,2.364,0.117,0.0,0
怎么,2,18,9.5,1.666,2.091,0.11,0.0,0
er,2,18,4.3,1.793,2.023,0.092,0.0,-1
来的,2,17,5.5,1.528,1.594,0.092,0.0,-1
or,2,16,4.4,1.245,1.221,0.086,0.0,-1
个人,2,15,6.7,1.679,1.561,0.092,0.0,0
没人,2,14,6.9,1.748,1.414,0.08,0.0,0
知道,2,14,10.0,1.593,1.54,0.086,0.0,0
都是,2,13,6.6,1.973,1.885,0.074,0.0,-1
还是,2,13,6.5,1.667,2.032,0.08,0.0,0
rr,2,13,4.5,1.413,1.237,0.043,0.1428571428571428,-1
了一,2,12,5.1,1.907,1.792,0.074,0.0,-1
on,2,11,4.9,1.557,1.369,0.061,0.0,-1
喜欢,2,11,9.2,1.834,1.581,0.067,0.0,0
有人,2,10,5.9,1.273,1.831,0.061,0.0,0
原版,2,10,10.5,1.733,1.332,0.061,0.0,1
看了,2,10,5.8,1.609,1.696,0.061,0.0,-1
有点,2,10,7.8,1.386,2.025,0.055,0.0,0
现在,2,10,7.7,1.475,1.834,0.061,0.0,0
投币,2,9,10.0,1.475,1.386,0.055,0.0,1
我看,2,9,5.8,1.609,1.386,0.055,0.0,-1
是一,2,9,5.4,2.043,1.831,0.055,0.0,-1
是个,2,9,6.1,1.55,1.427,0.055,0.0,-1
时候,2,8,11.1,1.667,2.079,0.049,0.0,0
手机,2,8,10.6,1.792,1.609,0.049,0.0,1
表示,2,8,10.3,1.906,1.667,0.049,0.0,0
给我,2,8,6.1,1.213,1.494,0.049,0.0,-1
字幕,2,8,8.1,1.609,1.792,0.049,0.0,1
100,3,46,6.0,2.043,1.696,0.166,0.0,-1
佟大为,3,40,9.7,1.215,1.638,0.239,0.0,-1
van,3,40,8.5,1.517,1.95,0.196,0.5,1
up主,3,34,8.1,1.561,2.922,0.209,0.0,1
中国话,3,32,9.1,1.771,1.386,0.184,0.0,-1
全明星,3,21,9.1,1.581,1.451,0.129,0.0,1
越来越,3,20,10.4,1.332,1.347,0.123,0.0,0
rap,3,19,6.9,1.581,1.831,0.117,0.0,1
周星驰,3,18,10.6,1.414,1.748,0.11,0.0,1
音乐区,3,14,10.4,1.242,1.906,0.086,0.0,1
是什么,3,13,7.3,1.474,1.889,0.08,0.0,-1
控控控,3,10,9.3,1.303,1.677,0.055,0.0,-1
秦皇岛,3,9,11.8,1.386,1.332,0.049,0.0,1
自由的男人,5,10,8.8,1.221,1.215,0.061,0.0,-1
伯爵,2,45,5.2,1.201,2.079,0.391,0.0,1
子安,2,43,4.7,1.609,2.349,0.374,0.0,-1
闭嘴,2,32,5.6,1.558,1.332,0.27,0.0,1
小莫,2,18,4.5,1.969,1.609,0.157,0.0,-1
笑声,2,17,4.3,1.527,2.095,0.148,0.0,0
裤子,2,8,4.7,1.213,1.609,0.07,0.0,0
海德,2,8,6.1,1.386,1.242,0.07,0.0,-1
手机,2,685,4.6,1.233,3.096,6.044,0.0,1
周姐,2,353,4.6,2.731,3.47,2.938,0.6470588235294118,1
晦气,2,266,5.4,1.981,2.039,2.292,0.2941176470588235,1
鬼畜,2,173,5.9,2.877,2.467,1.531,0.0,1
什么,2,166,5.5,1.319,3.302,1.434,0.0,0
震动,2,156,4.8,2.047,1.933,1.381,0.0,0
兄弟,2,108,6.5,1.795,1.277,0.947,0.0,0
老婆,2,106,6.1,1.395,1.384,0.522,1.0,0
怎么,2,100,5.5,1.963,2.951,0.885,0.0,0
卧槽,2,93,6.6,1.677,1.658,0.796,0.1176470588235294,1
说话,2,79,6.3,1.452,2.617,0.69,0.0,0
开始,2,73,6.2,1.761,2.45,0.637,0.0,0
可惜,2,66,5.0,2.254,1.678,0.575,0.0588235294117647,0
自己,2,65,6.8,2.255,2.589,0.451,0.0,0
b站,2,65,4.6,2.903,3.557,0.566,0.0,1
味儿,2,64,5.4,1.787,1.506,0.566,0.0,0
这个,2,56,4.5,2.867,2.946,0.487,0.0,0
张嘴,2,52,5.7,1.263,1.792,0.442,0.0,-1
欢迎,2,48,6.9,1.666,2.385,0.372,0.2941176470588235,0
土味,2,46,5.6,1.474,2.736,0.407,0.0,-1
00,2,41,5.2,2.148,1.693,0.327,0.0,-1
视频,2,41,7.3,2.35,2.65,0.363,0.0,1
挺好,2,33,4.5,1.455,1.375,0.292,0.0,-1
水龙,2,27,6.7,1.359,1.302,0.239,0.0,-1
药水,2,27,6.9,1.667,1.309,0.23,0.0,0
淑芬,2,26,6.0,1.951,2.22,0.212,0.0588235294117647,1
阿姨,2,26,7.1,1.733,1.342,0.212,0.0,0
弹幕,2,26,7.5,1.834,2.599,0.221,0.0,1
整活,2,26,6.4,1.894,2.025,0.23,0.0,1
可以,2,24,4.2,2.752,2.351,0.195,0.0588235294117647,0
一直,2,23,4.5,1.814,1.7,0.204,0.0,0
0万,2,21,5.1,1.448,1.451,0.186,0.0,-1
女孩,2,21,4.7,1.527,1.846,0.186,0.0,0
没有,2,18,5.2,1.35,2.201,0.159,0.0,0
好听,2,18,4.6,2.049,1.242,0.159,0.0,0
姑娘,2,17,8.1,1.408,1.475,0.15,0.0,0
10,2,17,5.3,1.667,1.263,0.15,0.0,-1
入驻,2,17,7.2,2.243,2.061,0.15,0.0,1
喜欢,2,16,6.4,1.792,1.778,0.142,0.0,0
直接,2,14,7.1,1.748,2.008,0.124,0.0,0
静音,2,14,7.1,2.146,1.589,0.124,0.0,-1
十万,2,14,6.2,1.359,1.228,0.124,0.0,0
tm,2,14,6.0,1.314,2.441,0.124,0.0,-1
漂亮,2,14,8.5,1.642,1.561,0.115,0.0588235294117647,0
素材,2,14,8.1,1.831,2.043,0.124,0.0,0
up,2,13,5.3,1.907,1.228,0.115,0.0,1
有点,2,12,5.0,1.792,2.21,0.106,0.0,0
斗鱼,2,12,6.3,1.831,1.834,0.106,0.0,1
知道,2,10,8.0,1.973,2.197,0.088,0.0,0
现在,2,10,5.1,1.748,2.164,0.088,0.0,0
声音,2,9,6.8,1.748,1.386,0.08,0.0,0
举报,2,9,8.9,1.332,1.277,0.053,0.1176470588235294,1
感觉,2,9,7.3,1.33,1.581,0.071,0.0,0
突然,2,9,7.9,1.332,1.475,0.08,0.0,0
这样,2,8,5.2,1.277,1.609,0.071,0.0,0
特么,2,8,4.4,1.386,1.906,0.071,0.0,1
个小,2,8,4.4,1.494,1.386,0.071,0.0,-1
尼玛,2,8,7.8,1.494,1.55,0.071,0.0,1
直播,2,8,6.9,1.906,1.733,0.071,0.0,-1
坏女人,3,302,5.1,1.748,2.025,2.664,0.0588235294117647,1
周淑怡,3,133,4.8,2.468,2.289,1.142,0.0,1
为什么,3,109,5.5,1.773,2.585,0.938,0.1764705882352941,0
兄弟们,3,65,5.9,1.494,1.368,0.575,0.0,1
鬼畜区,3,55,5.4,2.578,2.828,0.487,0.0,1
是真的,3,9,4.1,1.889,1.427,0.08,0.0,-1
00万,3,8,5.2,1.733,1.792,0.071,0.0,-1
我的手机,4,70,4.2,1.41,2.376,0.619,0.0,-1
为什么会,4,12,4.6,1.427,1.358,0.106,0.0,-1
手机在震动,5,43,4.6,1.31,1.332,0.381,0.0,-1
已经,2,114,4.6,1.363,2.128,0.0,0.0,0
手机,2,44,5.5,2.183,1.754,0.0,0.0,1
视频,2,27,6.0,2.654,2.653,0.0,1.0,1
难受,2,19,6.1,2.098,1.505,0.0,0.0,0
网络,2,15,5.3,1.834,1.581,0.0,0.0,0
什么,2,12,5.9,1.421,1.475,0.0,0.0,0
弹幕,2,12,6.6,1.54,1.581,0.0,0.0,1
鬼畜,2,10,7.0,1.561,1.386,0.0,0.0,1
缓冲,2,10,6.5,1.667,1.609,0.0,0.0,-1
电脑,2,9,6.6,1.494,1.494,0.0,0.0,0
听不见,3,24,5.6,1.295,1.228,0.0,1.0,-1
想开军舰,4,24,4.9,1.649,1.332,0.0,0.0,-1
弹幕,2,47,4.4,1.609,1.98,0.451,1.0,1
王子,2,8,4.4,1.213,1.386,0.088,0.0,0
泪目,2,269,4.9,1.968,1.215,2.055,0.5714285714285714,1
开哥,2,113,5.3,2.291,2.336,0.89,0.0,-1
牛逼,2,65,5.8,2.474,1.431,0.449,1.0,1
三连,2,23,7.1,2.02,1.445,0.173,0.1428571428571428,1
什么,2,21,6.9,1.498,1.537,0.165,0.0,0
00,2,19,5.0,1.629,1.277,0.055,0.0,-1
这个,2,18,5.4,1.792,1.966,0.142,0.0,0
没有,2,18,5.4,2.22,1.956,0.142,0.0,0
给你,2,9,4.3,1.946,2.079,0.063,0.1428571428571428,-1
这里,2,8,6.0,1.792,1.56,0.063,0.0,0
直播,2,8,8.2,1.386,1.386,0.063,0.0,-1
预言家,3,25,6.9,1.64,1.498,0.157,0.7142857142857143,1
卢姥爷,3,18,4.6,1.946,2.098,0.142,0.0,1
嬷嬷,2,253,4.6,1.202,3.504,1.403,0.0,-1
魔鬼,2,196,6.0,1.638,2.382,0.994,1.0,0
漂亮,2,174,6.4,1.369,1.552,0.977,0.0,0
原版,2,130,6.5,1.34,1.697,0.733,0.0,1
小便,2,122,5.9,1.484,2.277,0.693,0.0,-1
人才,2,99,5.2,2.043,1.756,0.523,0.3,0
摸摸,2,86,5.8,2.1,1.992,0.386,0.05,1
这个,2,78,4.5,2.532,3.466,0.443,0.0,0
牛逼,2,75,6.5,2.026,1.505,0.358,0.6,1
不要,2,70,4.5,1.497,2.194,0.352,0.05,0
封面,2,69,6.5,1.992,2.162,0.392,0.0,0
什么,2,68,6.6,1.899,3.032,0.386,0.0,0
坤坤,2,64,5.0,2.573,3.129,0.352,0.0,1
真的,2,63,4.1,1.739,2.933,0.358,0.0,0
厉害,2,58,6.7,1.963,1.464,0.273,0.45,0
蔡碧,2,52,5.2,1.609,2.351,0.29,0.05,1
都是,2,49,4.9,1.622,2.326,0.278,0.0,-1
没有,2,49,5.5,2.176,1.848,0.182,0.0,0
给我,2,46,4.1,2.396,2.475,0.25,0.0,-1
up,2,44,5.9,2.014,1.765,0.25,0.0,1
奶奶,2,44,6.4,1.444,2.756,0.244,0.0,0
视频,2,41,7.8,1.85,1.776,0.233,0.0,1
皇后,2,36,7.4,2.398,2.898,0.199,0.0,0
针灸,2,34,7.2,2.254,2.342,0.188,0.0,0
嚼便,2,33,6.3,1.581,1.475,0.188,0.0,-1
可以,2,33,6.2,2.261,2.303,0.165,0.15,0
表情,2,31,7.3,1.509,2.339,0.176,0.0,0
有毒,2,30,6.0,1.609,1.445,0.165,0.0,0
那个,2,29,5.7,2.447,2.814,0.159,0.0,0
怎么,2,28,6.6,2.364,2.896,0.159,0.0,0
鬼畜,2,27,6.0,2.434,2.098,0.148,0.0,1
篮球,2,24,8.3,2.014,1.332,0.131,0.0,0
应该,2,22,7.1,2.079,1.94,0.125,0.0,0
夫妻,2,22,8.1,1.33,2.025,0.119,0.0,0
紫薇,2,22,8.4,1.991,1.646,0.125,0.0,-1
开始,2,20,6.6,2.523,2.014,0.108,0.0,0
鲲鲲,2,20,6.2,2.02,1.831,0.114,0.0,1
有点,2,18,5.4,2.043,2.447,0.102,0.0,0
你们,2,18,4.1,2.043,2.67,0.102,0.0,0
完美,2,17,4.1,1.946,1.677,0.097,0.0,0
老师,2,16,5.8,1.418,1.561,0.091,0.0,0
时代,2,16,7.8,1.509,2.043,0.08,0.0,0
抬头,2,16,6.7,1.807,1.386,0.091,0.0,0
起来,2,16,4.8,2.307,1.561,0.085,0.0,0
tm,2,15,6.7,1.807,2.458,0.085,0.0,-1
竟然,2,14,7.4,1.792,1.73,0.08,0.0,0
现在,2,14,4.1,1.386,2.311,0.08,0.0,0
声音,2,14,7.8,1.314,1.946,0.08,0.0,0
肚子,2,12,7.2,1.33,1.234,0.068,0.0,0
恐怖,2,12,9.1,1.277,1.748,0.068,0.0,0
知道,2,11,6.8,1.72,1.889,0.057,0.0,0
孩子,2,11,7.3,1.303,2.043,0.062,0.0,0
眉毛,2,11,8.5,1.55,1.561,0.062,0.0,0
硬币,2,9,6.9,1.386,1.581,0.051,0.0,1
一点,2,9,4.2,1.561,1.494,0.051,0.0,0
还挺,2,9,5.0,1.609,1.427,0.051,0.0,-1
好像,2,9,4.4,1.609,1.906,0.051,0.0,0
两个,2,9,5.8,1.475,2.197,0.051,0.0,-1
ai,2,9,4.4,1.667,1.748,0.045,0.0,-1
终于,2,9,8.6,1.748,2.197,0.051,0.0,0
发现,2,9,5.5,1.277,1.677,0.051,0.0,0
时候,2,8,8.0,1.213,1.906,0.045,0.0,0
居然,2,8,8.0,1.55,1.56,0.045,0.0,0
以为,2,8,4.3,1.277,1.667,0.045,0.0,0
你干嘛,3,164,4.8,1.758,1.227,0.926,0.05,-1
容嬷嬷,3,144,5.4,3.352,3.186,0.812,0.0,1
乔嬷嬷,3,82,5.0,1.834,2.67,0.466,0.0,1
乔碧萝,3,73,6.0,2.765,3.377,0.409,0.0,1
蔡徐坤,3,63,6.2,2.99,3.366,0.358,0.0,1
